index,Release_Week,Region,Week,Sites_Reporting,Total_Patient_Visits,Total_ILI,Perc_Unweighted_ILI,Perc_Weighted_ILI
5421,1218,Region 10,201147,49,9498,119,1.253,1.275
5422,1218,Region 10,201148,49,13785,167,1.211,0.836
5423,1218,Region 10,201149,49,13357,121,0.906,0.62
5424,1218,Region 10,201150,46,10962,158,1.441,1.26
5425,1218,Region 10,201151,47,9518,137,1.439,1.597
5426,1218,Region 10,201152,49,8475,163,1.923,2.002
5427,1218,Region 10,201201,47,9965,149,1.495,1.605
5428,1218,Region 10,201202,45,11730,126,1.074,0.983
5429,1218,Region 10,201203,45,9967,150,1.505,1.477
5430,1218,Region 10,201204,49,12222,198,1.62,1.357
5431,1218,Region 10,201205,51,12761,226,1.771,1.841
5432,1218,Region 10,201206,48,12820,206,1.607,1.675
5433,1218,Region 10,201207,50,12600,289,2.294,2.011
5434,1218,Region 10,201208,44,12289,220,1.79,1.767
5435,1218,Region 10,201209,47,13211,278,2.104,1.934
5436,1218,Region 10,201210,47,12848,266,2.07,2.262
5437,1218,Region 10,201211,47,11444,314,2.744,2.759
5438,1218,Region 10,201212,46,11291,334,2.958,2.455
5439,1218,Region 10,201213,43,9314,207,2.222,1.959
5440,1218,Region 10,201214,44,11600,241,2.078,1.803
5441,1218,Region 10,201215,44,11728,265,2.26,2.138
5442,1218,Region 10,201216,41,10925,237,2.169,2.111
5443,1218,Region 10,201217,37,10217,195,1.909,1.788
5444,1218,Region 10,201218,27,7737,136,1.758,1.463
5445,1219,National,201140,1846,769063,9251,1.203,1.135
5446,1219,National,201141,1881,787640,9717,1.234,1.174
5447,1219,National,201142,1898,785285,9864,1.256,1.266
5448,1219,National,201143,1895,783029,10210,1.304,1.278
5449,1219,National,201144,1916,777384,11307,1.454,1.419
5450,1219,National,201145,1933,791521,11432,1.444,1.391
5451,1219,National,201146,1891,794706,11619,1.462,1.446
5452,1219,National,201147,1911,629341,10334,1.642,1.556
5453,1219,National,201148,1898,776333,11382,1.466,1.32
5454,1219,National,201149,1892,731381,11141,1.523,1.47
5455,1219,National,201150,1864,722644,12104,1.675,1.646
5456,1219,National,201151,1841,640374,11904,1.859,1.843
5457,1219,National,201152,1810,579567,12337,2.129,2.132
5458,1219,National,201201,1878,670159,11914,1.778,1.752
5459,1219,National,201202,1868,737325,11457,1.554,1.553
5460,1219,National,201203,1868,710189,11827,1.665,1.635
5461,1219,National,201204,1878,778156,13106,1.684,1.757
5462,1219,National,201205,1864,765732,14371,1.877,1.952
5463,1219,National,201206,1853,775307,14456,1.865,1.916
5464,1219,National,201207,1859,770071,15755,2.046,2.122
5465,1219,National,201208,1821,746308,15906,2.131,2.249
5466,1219,National,201209,1785,764343,16234,2.124,2.239
5467,1219,National,201210,1777,728935,15592,2.139,2.204
5468,1219,National,201211,1775,722133,16879,2.337,2.434
5469,1219,National,201212,1734,735015,14328,1.949,1.977
5470,1219,National,201213,1696,720361,12522,1.738,1.86
5471,1219,National,201214,1659,682032,11612,1.703,1.693
5472,1219,National,201215,1624,684238,10409,1.521,1.539
5473,1219,National,201216,1591,693375,9738,1.404,1.393
5474,1219,National,201217,1532,671989,8818,1.312,1.303
5475,1219,National,201218,1372,598490,8430,1.409,1.465
5476,1219,National,201219,1156,527907,6666,1.263,1.182
5477,1219,Region 1,201140,148,50977,280,0.549,0.446
5478,1219,Region 1,201141,153,49158,401,0.816,0.699
5479,1219,Region 1,201142,157,55219,381,0.69,0.638
5480,1219,Region 1,201143,157,55737,432,0.775,0.681
5481,1219,Region 1,201144,155,55082,450,0.817,0.688
5482,1219,Region 1,201145,160,57355,471,0.821,0.733
5483,1219,Region 1,201146,157,58653,390,0.665,0.591
5484,1219,Region 1,201147,152,37901,335,0.884,0.679
5485,1219,Region 1,201148,156,57676,431,0.747,0.628
5486,1219,Region 1,201149,151,52505,377,0.718,0.632
5487,1219,Region 1,201150,157,53104,447,0.842,0.792
5488,1219,Region 1,201151,160,45146,447,0.99,0.868
5489,1219,Region 1,201152,150,34543,406,1.175,1.004
5490,1219,Region 1,201201,160,43427,419,0.965,0.913
5491,1219,Region 1,201202,157,48533,454,0.935,0.802
5492,1219,Region 1,201203,156,46646,433,0.928,0.841
5493,1219,Region 1,201204,154,53716,486,0.905,0.823
5494,1219,Region 1,201205,153,53812,446,0.829,0.753
5495,1219,Region 1,201206,155,53556,439,0.82,0.808
5496,1219,Region 1,201207,157,54206,463,0.854,0.906
5497,1219,Region 1,201208,146,43663,423,0.969,0.941
5498,1219,Region 1,201209,143,48547,394,0.812,0.798
5499,1219,Region 1,201210,148,49262,366,0.743,0.777
5500,1219,Region 1,201211,148,43396,372,0.857,0.841
5501,1219,Region 1,201212,144,47488,453,0.954,0.843
5502,1219,Region 1,201213,140,49042,327,0.667,0.609
5503,1219,Region 1,201214,141,47841,406,0.849,0.747
5504,1219,Region 1,201215,137,46894,426,0.908,0.857
5505,1219,Region 1,201216,128,39784,352,0.885,0.785
5506,1219,Region 1,201217,117,41945,230,0.548,0.472
5507,1219,Region 1,201218,117,41435,193,0.466,0.46
5508,1219,Region 1,201219,96,34664,193,0.557,0.55
5509,1219,Region 2,201140,227,123425,1672,1.355,0.915
5510,1219,Region 2,201141,225,122574,1868,1.524,0.954
5511,1219,Region 2,201142,217,119982,1813,1.511,0.933
5512,1219,Region 2,201143,214,118429,1822,1.538,0.92
5513,1219,Region 2,201144,221,121277,2222,1.832,1.154
5514,1219,Region 2,201145,222,123437,2248,1.821,1.076
5515,1219,Region 2,201146,212,123159,2285,1.855,1.159
5516,1219,Region 2,201147,211,103897,2306,2.22,1.286
5517,1219,Region 2,201148,207,121585,2663,2.19,1.296
5518,1219,Region 2,201149,216,122756,2746,2.237,1.352
5519,1219,Region 2,201150,215,122198,2731,2.235,1.299
5520,1219,Region 2,201151,215,113206,2775,2.451,1.199
5521,1219,Region 2,201152,201,102015,2645,2.593,1.196
5522,1219,Region 2,201201,218,114352,2619,2.29,1.308
5523,1219,Region 2,201202,212,114773,2131,1.857,1.059
5524,1219,Region 2,201203,212,111065,2211,1.991,1.155
5525,1219,Region 2,201204,210,116761,2155,1.846,1.048
5526,1219,Region 2,201205,210,116164,2157,1.857,1.111
5527,1219,Region 2,201206,207,116767,2130,1.824,1.068
5528,1219,Region 2,201207,207,116653,2176,1.865,1.106
5529,1219,Region 2,201208,207,115148,2391,2.076,1.33
5530,1219,Region 2,201209,203,119256,2216,1.858,1.231
5531,1219,Region 2,201210,201,120260,2205,1.834,1.318
5532,1219,Region 2,201211,199,121258,2465,2.033,1.342
5533,1219,Region 2,201212,192,122133,2344,1.919,1.2
5534,1219,Region 2,201213,187,118615,2173,1.832,1.099
5535,1219,Region 2,201214,180,113078,2158,1.908,1.238
5536,1219,Region 2,201215,180,111661,1995,1.787,1.072
5537,1219,Region 2,201216,170,121878,1979,1.624,1.051
5538,1219,Region 2,201217,171,111988,1615,1.442,0.894
5539,1219,Region 2,201218,152,107375,1714,1.596,0.997
5540,1219,Region 2,201219,112,104268,1803,1.729,0.857
5541,1219,Region 3,201140,221,113765,1340,1.178,1.157
5542,1219,Region 3,201141,227,115344,1424,1.235,1.177
5543,1219,Region 3,201142,224,119664,1415,1.182,1.102
5544,1219,Region 3,201143,225,116377,1508,1.296,1.251
5545,1219,Region 3,201144,231,114845,1546,1.346,1.283
5546,1219,Region 3,201145,234,117628,1681,1.429,1.379
5547,1219,Region 3,201146,227,116691,1662,1.424,1.407
5548,1219,Region 3,201147,229,98416,1487,1.511,1.564
5549,1219,Region 3,201148,225,113793,1740,1.529,1.474
5550,1219,Region 3,201149,229,111729,1562,1.398,1.341
5551,1219,Region 3,201150,219,110019,1692,1.538,1.505
5552,1219,Region 3,201151,220,101894,1681,1.65,1.777
5553,1219,Region 3,201152,222,99881,1938,1.94,2.143
5554,1219,Region 3,201201,225,106277,1779,1.674,1.697
5555,1219,Region 3,201202,221,110162,1518,1.378,1.516
5556,1219,Region 3,201203,224,107408,1645,1.532,1.569
5557,1219,Region 3,201204,224,116885,1655,1.416,1.474
5558,1219,Region 3,201205,220,113204,1746,1.542,1.534
5559,1219,Region 3,201206,219,115471,1674,1.45,1.604
5560,1219,Region 3,201207,215,113263,1823,1.61,1.709
5561,1219,Region 3,201208,213,113654,1743,1.534,1.549
5562,1219,Region 3,201209,213,111092,1689,1.52,1.731
5563,1219,Region 3,201210,215,110399,1714,1.553,1.612
5564,1219,Region 3,201211,211,110016,1678,1.525,1.866
5565,1219,Region 3,201212,208,115575,1610,1.393,1.463
5566,1219,Region 3,201213,199,110309,1438,1.304,1.415
5567,1219,Region 3,201214,200,104424,1305,1.25,1.311
5568,1219,Region 3,201215,196,107933,1236,1.145,1.203
5569,1219,Region 3,201216,199,112788,1159,1.028,0.987
5570,1219,Region 3,201217,195,107247,1061,0.989,0.897
5571,1219,Region 3,201218,176,94154,1049,1.114,1.186
5572,1219,Region 3,201219,151,88304,877,0.993,1.364
5573,1219,Region 4,201140,349,139548,1741,1.248,1.119
5574,1219,Region 4,201141,347,143606,1805,1.257,1.139
5575,1219,Region 4,201142,360,140055,1783,1.273,1.245
5576,1219,Region 4,201143,360,134953,1791,1.327,1.275
5577,1219,Region 4,201144,348,136247,2019,1.482,1.52
5578,1219,Region 4,201145,370,143922,2233,1.552,1.516
5579,1219,Region 4,201146,356,137888,2014,1.461,1.41
5580,1219,Region 4,201147,367,113293,1932,1.705,1.662
5581,1219,Region 4,201148,365,139576,1911,1.369,1.299
5582,1219,Region 4,201149,350,120945,2003,1.656,1.684
5583,1219,Region 4,201150,349,119500,2129,1.782,1.72
5584,1219,Region 4,201151,336,102559,2255,2.199,2.014
5585,1219,Region 4,201152,343,92241,2422,2.626,2.298
5586,1219,Region 4,201201,352,115799,2062,1.781,1.64
5587,1219,Region 4,201202,353,136242,2220,1.629,1.508
5588,1219,Region 4,201203,356,130537,2335,1.789,1.729
5589,1219,Region 4,201204,357,141292,2598,1.839,1.763
5590,1219,Region 4,201205,363,145681,2919,2.004,1.876
5591,1219,Region 4,201206,362,143487,2999,2.09,1.937
5592,1219,Region 4,201207,363,142851,3126,2.188,2.07
5593,1219,Region 4,201208,363,144168,2884,2.0,1.991
5594,1219,Region 4,201209,350,140073,2976,2.125,2.074
5595,1219,Region 4,201210,350,130152,3048,2.342,2.293
5596,1219,Region 4,201211,342,132012,3042,2.304,2.179
5597,1219,Region 4,201212,336,134838,2578,1.912,1.904
5598,1219,Region 4,201213,333,134217,2228,1.66,1.721
5599,1219,Region 4,201214,330,120408,2010,1.669,1.632
5600,1219,Region 4,201215,320,125837,1750,1.391,1.462
5601,1219,Region 4,201216,317,124523,1722,1.383,1.414
5602,1219,Region 4,201217,302,119258,1509,1.265,1.348
5603,1219,Region 4,201218,256,95908,1306,1.362,1.452
5604,1219,Region 4,201219,248,93812,944,1.006,1.108
5605,1219,Region 5,201140,289,102597,1232,1.201,0.941
5606,1219,Region 5,201141,292,105053,1213,1.155,0.943
5607,1219,Region 5,201142,295,101059,1206,1.193,1.05
5608,1219,Region 5,201143,294,102723,1190,1.158,0.998
5609,1219,Region 5,201144,300,102727,1301,1.266,1.091
5610,1219,Region 5,201145,299,100894,1255,1.244,1.118
5611,1219,Region 5,201146,297,101172,1235,1.221,1.021
5612,1219,Region 5,201147,299,76745,1146,1.493,1.246
5613,1219,Region 5,201148,298,99020,1209,1.221,1.059
5614,1219,Region 5,201149,294,95513,1096,1.147,1.006
5615,1219,Region 5,201150,286,87152,1184,1.359,1.149
5616,1219,Region 5,201151,280,79520,1180,1.484,1.248
5617,1219,Region 5,201152,280,71142,1371,1.927,1.544
5618,1219,Region 5,201201,288,81109,1240,1.529,1.246
5619,1219,Region 5,201202,289,93497,1258,1.345,1.155
5620,1219,Region 5,201203,287,88562,1250,1.411,1.18
5621,1219,Region 5,201204,288,98409,1436,1.459,1.272
5622,1219,Region 5,201205,277,93039,1659,1.783,1.456
5623,1219,Region 5,201206,276,91741,1498,1.633,1.387
5624,1219,Region 5,201207,279,95933,1887,1.967,1.557
5625,1219,Region 5,201208,273,95230,2162,2.27,1.781
5626,1219,Region 5,201209,260,93189,2165,2.323,1.818
5627,1219,Region 5,201210,249,89729,2454,2.735,2.055
5628,1219,Region 5,201211,258,88931,2808,3.158,2.413
5629,1219,Region 5,201212,251,90910,2173,2.39,1.889
5630,1219,Region 5,201213,248,89846,1529,1.702,1.356
5631,1219,Region 5,201214,238,82133,1425,1.735,1.41
5632,1219,Region 5,201215,229,83447,1297,1.554,1.163
5633,1219,Region 5,201216,235,86403,1168,1.352,1.033
5634,1219,Region 5,201217,231,82742,1087,1.314,0.953
5635,1219,Region 5,201218,210,72041,1025,1.423,1.104
5636,1219,Region 5,201219,169,49324,607,1.231,1.06
5637,1219,Region 6,201140,155,68522,1354,1.976,1.864
5638,1219,Region 6,201141,154,67306,1207,1.793,1.669
5639,1219,Region 6,201142,162,68083,1376,2.021,1.944
5640,1219,Region 6,201143,153,69348,1388,2.001,1.872
5641,1219,Region 6,201144,164,72770,1472,2.023,1.866
5642,1219,Region 6,201145,154,69223,1420,2.051,2.007
5643,1219,Region 6,201146,156,71176,1644,2.31,2.229
5644,1219,Region 6,201147,154,55332,1296,2.342,2.143
5645,1219,Region 6,201148,153,67339,1510,2.242,2.153
5646,1219,Region 6,201149,155,59262,1239,2.091,1.991
5647,1219,Region 6,201150,149,63547,1471,2.315,2.138
5648,1219,Region 6,201151,147,58379,1380,2.364,2.24
5649,1219,Region 6,201152,140,52217,1297,2.484,2.294
5650,1219,Region 6,201201,158,63225,1434,2.268,2.123
5651,1219,Region 6,201202,152,63887,1371,2.146,2.069
5652,1219,Region 6,201203,151,64531,1444,2.238,2.182
5653,1219,Region 6,201204,156,70398,1630,2.315,2.345
5654,1219,Region 6,201205,150,68381,1696,2.48,2.569
5655,1219,Region 6,201206,155,75019,1920,2.559,2.594
5656,1219,Region 6,201207,153,71648,2136,2.981,3.043
5657,1219,Region 6,201208,155,69869,2183,3.124,3.316
5658,1219,Region 6,201209,151,76499,2541,3.322,3.49
5659,1219,Region 6,201210,146,64351,2102,3.266,3.4
5660,1219,Region 6,201211,149,67428,2591,3.843,4.171
5661,1219,Region 6,201212,145,69433,1964,2.829,2.972
5662,1219,Region 6,201213,139,70392,1807,2.567,2.565
5663,1219,Region 6,201214,132,64884,1535,2.366,2.336
5664,1219,Region 6,201215,135,67486,1352,2.003,1.913
5665,1219,Region 6,201216,138,69327,1422,2.051,1.991
5666,1219,Region 6,201217,126,65923,1268,1.923,1.924
5667,1219,Region 6,201218,121,62751,1235,1.968,1.936
5668,1219,Region 6,201219,102,56233,990,1.761,1.749
5669,1219,Region 7,201140,97,25268,223,0.883,0.891
5670,1219,Region 7,201141,99,25605,211,0.824,0.852
5671,1219,Region 7,201142,99,24987,184,0.736,0.761
5672,1219,Region 7,201143,102,28461,280,0.984,0.961
5673,1219,Region 7,201144,104,27835,303,1.089,1.141
5674,1219,Region 7,201145,104,28409,255,0.898,0.909
5675,1219,Region 7,201146,102,27961,220,0.787,0.84
5676,1219,Region 7,201147,104,19581,166,0.848,0.862
5677,1219,Region 7,201148,105,28394,276,0.972,1.033
5678,1219,Region 7,201149,106,26397,212,0.803,0.822
5679,1219,Region 7,201150,99,22861,333,1.457,1.443
5680,1219,Region 7,201151,102,19694,269,1.366,1.414
5681,1219,Region 7,201152,100,18371,342,1.862,1.894
5682,1219,Region 7,201201,102,22751,313,1.376,1.48
5683,1219,Region 7,201202,104,26039,364,1.398,1.499
5684,1219,Region 7,201203,103,25804,407,1.577,1.601
5685,1219,Region 7,201204,106,28884,464,1.606,1.756
5686,1219,Region 7,201205,103,27410,641,2.339,2.599
5687,1219,Region 7,201206,101,27979,742,2.652,2.815
5688,1219,Region 7,201207,103,28052,839,2.991,3.166
5689,1219,Region 7,201208,97,26297,806,3.065,3.049
5690,1219,Region 7,201209,94,26659,916,3.436,3.463
5691,1219,Region 7,201210,97,26511,857,3.233,3.139
5692,1219,Region 7,201211,99,25202,679,2.694,2.648
5693,1219,Region 7,201212,95,22959,391,1.703,1.685
5694,1219,Region 7,201213,94,21918,268,1.223,1.193
5695,1219,Region 7,201214,89,22114,210,0.95,0.896
5696,1219,Region 7,201215,88,22956,170,0.741,0.779
5697,1219,Region 7,201216,83,22503,157,0.698,0.732
5698,1219,Region 7,201217,82,23281,153,0.657,0.705
5699,1219,Region 7,201218,72,20266,137,0.676,0.838
5700,1219,Region 7,201219,57,12791,36,0.281,0.28
5701,1219,Region 8,201140,111,51031,499,0.978,0.987
5702,1219,Region 8,201141,124,56530,528,0.934,0.826
5703,1219,Region 8,201142,127,57558,515,0.895,0.807
5704,1219,Region 8,201143,125,56685,537,0.947,0.857
5705,1219,Region 8,201144,127,55183,592,1.073,0.934
5706,1219,Region 8,201145,126,55188,600,1.087,0.963
5707,1219,Region 8,201146,124,56498,617,1.092,1.014
5708,1219,Region 8,201147,128,45821,580,1.266,1.058
5709,1219,Region 8,201148,124,55606,567,1.02,0.938
5710,1219,Region 8,201149,125,54157,547,1.01,0.918
5711,1219,Region 8,201150,124,55288,609,1.102,0.992
5712,1219,Region 8,201151,123,49744,566,1.138,1.027
5713,1219,Region 8,201152,119,46442,596,1.283,1.107
5714,1219,Region 8,201201,121,52009,633,1.217,1.054
5715,1219,Region 8,201202,124,57394,700,1.22,1.097
5716,1219,Region 8,201203,124,54604,680,1.245,1.134
5717,1219,Region 8,201204,123,58127,827,1.423,1.288
5718,1219,Region 8,201205,123,57359,989,1.724,1.499
5719,1219,Region 8,201206,119,57370,1010,1.761,1.557
5720,1219,Region 8,201207,123,57491,1084,1.886,1.64
5721,1219,Region 8,201208,119,56721,1182,2.084,1.851
5722,1219,Region 8,201209,119,63074,1209,1.917,1.702
5723,1219,Region 8,201210,120,58898,1175,1.995,1.794
5724,1219,Region 8,201211,115,55867,1326,2.373,2.203
5725,1219,Region 8,201212,116,55461,940,1.695,1.59
5726,1219,Region 8,201213,111,51277,856,1.669,1.471
5727,1219,Region 8,201214,116,50416,673,1.335,1.2
5728,1219,Region 8,201215,112,50772,631,1.243,1.135
5729,1219,Region 8,201216,112,52500,552,1.051,0.946
5730,1219,Region 8,201217,112,49753,546,1.097,0.947
5731,1219,Region 8,201218,93,42937,437,1.018,0.922
5732,1219,Region 8,201219,81,42102,410,0.974,0.746
5733,1219,Region 9,201140,206,80666,800,0.992,1.39
5734,1219,Region 9,201141,213,89586,934,1.043,1.634
5735,1219,Region 9,201142,209,84897,1082,1.274,1.914
5736,1219,Region 9,201143,213,85860,1127,1.313,1.851
5737,1219,Region 9,201144,215,78245,1248,1.595,2.063
5738,1219,Region 9,201145,217,82442,1133,1.374,1.827
5739,1219,Region 9,201146,213,88326,1391,1.575,2.191
5740,1219,Region 9,201147,218,68857,967,1.404,2.09
5741,1219,Region 9,201148,216,79559,908,1.141,1.384
5742,1219,Region 9,201149,217,74760,1238,1.656,2.225
5743,1219,Region 9,201150,220,78013,1350,1.73,2.556
5744,1219,Region 9,201151,211,60714,1214,2.0,3.041
5745,1219,Region 9,201152,206,54240,1157,2.133,3.65
5746,1219,Region 9,201201,206,60572,1266,2.09,2.98
5747,1219,Region 9,201202,210,74436,1315,1.767,2.443
5748,1219,Region 9,201203,209,70445,1272,1.806,2.306
5749,1219,Region 9,201204,210,80821,1657,2.05,2.908
5750,1219,Region 9,201205,214,77921,1892,2.428,3.158
5751,1219,Region 9,201206,210,80321,1838,2.288,2.842
5752,1219,Region 9,201207,208,76612,1932,2.522,3.127
5753,1219,Region 9,201208,203,68507,1912,2.791,3.597
5754,1219,Region 9,201209,204,71992,1850,2.57,3.108
5755,1219,Region 9,201210,203,65754,1404,2.135,2.427
5756,1219,Region 9,201211,206,65797,1603,2.436,2.782
5757,1219,Region 9,201212,200,64197,1538,2.396,2.537
5758,1219,Region 9,201213,201,64652,1688,2.611,3.387
5759,1219,Region 9,201214,188,64432,1648,2.558,2.679
5760,1219,Region 9,201215,182,54782,1278,2.333,2.594
5761,1219,Region 9,201216,167,51951,983,1.892,2.025
5762,1219,Region 9,201217,158,58870,1153,1.959,2.006
5763,1219,Region 9,201218,141,51886,1158,2.232,2.394
5764,1219,Region 9,201219,115,39868,667,1.673,1.322
5765,1219,Region 10,201140,43,13264,110,0.829,0.449
5766,1219,Region 10,201141,47,12878,126,0.978,0.715
5767,1219,Region 10,201142,48,13781,109,0.791,0.543
5768,1219,Region 10,201143,52,14456,135,0.934,0.715
5769,1219,Region 10,201144,51,13173,154,1.169,0.961
5770,1219,Region 10,201145,47,13023,136,1.044,0.774
5771,1219,Region 10,201146,47,13182,161,1.221,0.919
5772,1219,Region 10,201147,49,9498,119,1.253,1.275
5773,1219,Region 10,201148,49,13785,167,1.211,0.836
5774,1219,Region 10,201149,49,13357,121,0.906,0.62
5775,1219,Region 10,201150,46,10962,158,1.441,1.26
5776,1219,Region 10,201151,47,9518,137,1.439,1.597
5777,1219,Region 10,201152,49,8475,163,1.923,2.002
5778,1219,Region 10,201201,48,10638,149,1.401,1.583
5779,1219,Region 10,201202,46,12362,126,1.019,0.968
5780,1219,Region 10,201203,46,10587,150,1.417,1.456
5781,1219,Region 10,201204,50,12863,198,1.539,1.314
5782,1219,Region 10,201205,51,12761,226,1.771,1.841
5783,1219,Region 10,201206,49,13596,206,1.515,1.656
5784,1219,Region 10,201207,51,13362,289,2.163,2.001
5785,1219,Region 10,201208,45,13051,220,1.686,1.753
5786,1219,Region 10,201209,48,13962,278,1.991,1.91
5787,1219,Region 10,201210,48,13619,267,1.96,2.245
5788,1219,Region 10,201211,48,12226,315,2.576,2.712
5789,1219,Region 10,201212,47,12021,337,2.803,2.432
5790,1219,Region 10,201213,44,10093,208,2.061,1.93
5791,1219,Region 10,201214,45,12302,242,1.967,1.763
5792,1219,Region 10,201215,45,12470,274,2.197,2.11
5793,1219,Region 10,201216,42,11718,244,2.082,2.073
5794,1219,Region 10,201217,38,10982,196,1.785,1.745
5795,1219,Region 10,201218,34,9737,176,1.808,2.063
5796,1219,Region 10,201219,25,6541,139,2.125,2.143
5797,1220,National,201140,1846,768970,9251,1.203,1.135
5798,1220,National,201141,1881,787640,9718,1.234,1.174
5799,1220,National,201142,1898,785285,9865,1.256,1.267
5800,1220,National,201143,1895,782884,10210,1.304,1.279
5801,1220,National,201144,1916,777217,11307,1.455,1.421
